Filename,NUV,FUV,EUV
lte.photo.Teff=2800.logg=4.4.mass=0.18.pout=1e-05.igrains=1.fits,0.19504731406011500,1.70583248298553E-11,1.30804546910685E-34
lte.photo.Teff=2800.logg=4.7.mass=0.08.pout=1e-05.igrains=1.fits,0.14296081113894800,2.15389752858544E-11,1.10108804388252E-34
lte.photo.Teff=2800.logg=4.7.mass=0.18.pout=1e-05.igrains=1.fits,0.14342605550116800,2.17505173648199E-11,1.17463305407659E-34
lte.photo.Teff=2800.logg=5.3.mass=0.08.pout=1e-05.igrains=1.fits,0.07032195706768880,3.7358219801707E-11,1.06782318937591E-34
lte.photo.Teff=2800.logg=5.3.mass=0.18.pout=1e-05.igrains=1.fits,0.07092951621722040,3.8133135534708E-11,1.16573814264644E-34
lte.photo.Teff=2800.logg=5.6.mass=0.08.pout=1e-05.igrains=1.fits,0.047141943204960500,4.60488118024841E-11,1.00986752725232E-34
lte.photo.Teff=2800.logg=5.6.mass=0.18.pout=1e-05.igrains=1.fits,0.04844150368823220,4.76333312899216E-11,1.2312165558173E-34
lte.photo.Teff=2800.logg=5.mass=0.08.pout=1e-05.igrains=1.fits,0.10223860484251400,3.10750112588894E-11,1.22163020867098E-34
lte.photo.Teff=2800.logg=5.mass=0.18.pout=1e-05.igrains=1.fits,0.10257778358971100,3.12824011943652E-11,1.28831725569432E-34
lte.photo.Teff=2850.logg=4.4.mass=0.08.pout=1e-05.igrains=1.fits,0.29809037400846200,4.24922284134437E-11,9.17592484369298E-33
lte.photo.Teff=2850.logg=4.4.mass=0.18.pout=1e-05.igrains=1.fits,0.29924660203292700,4.30515352612195E-11,9.87674417179188E-33
lte.photo.Teff=2850.logg=4.7.mass=0.08.pout=1e-05.igrains=1.fits,0.22759578129135100,5.59171190610137E-11,7.04805990447179E-33
lte.photo.Teff=2850.logg=4.7.mass=0.18.pout=1e-05.igrains=1.fits,0.22824631013087100,5.64825820447525E-11,7.55167185193098E-33
lte.photo.Teff=2850.logg=5.3.mass=0.08.pout=1e-05.igrains=1.fits,0.11973740857490500,9.3951704986113E-11,3.9240091565207E-33
lte.photo.Teff=2850.logg=5.3.mass=0.18.pout=1e-05.igrains=1.fits,0.12067022901154300,9.5577271246391E-11,4.24431606618578E-33
lte.photo.Teff=2850.logg=5.6.mass=0.08.pout=1e-05.igrains=1.fits,0.0836266348599374,1.15558903649378E-10,3.74575019821122E-33
lte.photo.Teff=2850.logg=5.6.mass=0.18.pout=1e-05.igrains=1.fits,0.08591630388440670,1.20197902417084E-10,4.49513677984307E-33
lte.photo.Teff=2850.logg=5.mass=0.08.pout=1e-05.igrains=1.fits,0.16844280796182400,7.53683720068918E-11,4.31879713298824E-33
lte.photo.Teff=2850.logg=5.mass=0.18.pout=1e-05.igrains=1.fits,0.16896362776365400,7.58863605606116E-11,4.54365246954726E-33
lte.photo.Teff=2900.logg=4.4.mass=0.08.pout=1e-05.fits,0.5185736679495380,4.89669592757188E-10,3.20198450193119E-28
lte.photo.Teff=2900.logg=4.4.mass=0.18.pout=1e-05.fits,0.5230937029143010,5.08198792019087E-10,3.55917176776664E-28
lte.photo.Teff=2900.logg=4.7.mass=0.08.pout=1e-05.fits,0.4262939630542380,7.25864373791689E-10,7.28710614880372E-28
lte.photo.Teff=2900.logg=4.7.mass=0.18.pout=1e-05.fits,0.42885169349474200,7.4379866325013E-10,7.83917026380264E-28
lte.photo.Teff=2900.logg=5.3.mass=0.08.pout=1e-05.fits,0.26607516176689400,1.46245767369633E-09,2.93016899646627E-27
lte.photo.Teff=2900.logg=5.3.mass=0.18.pout=1e-05.fits,0.2639331026580490,1.47013816246355E-09,2.94170706875299E-27
lte.photo.Teff=2900.logg=5.6.mass=0.08.pout=1e-05.fits,0.20822896886809700,2.00773193322357E-09,5.4173654203376E-27
lte.photo.Teff=2900.logg=5.6.mass=0.18.pout=1e-05.fits,0.20547057150585200,1.97917354487223E-09,5.16498945114775E-27
lte.photo.Teff=2900.logg=5.mass=0.08.pout=1e-05.fits,0.3383598779160410,1.03619157326742E-09,1.48693237209873E-27
lte.photo.Teff=2900.logg=5.mass=0.18.pout=1e-05.fits,0.3381039479549290,1.06975448658607E-09,1.5903697896488E-27
lte.photo.Teff=2950.logg=4.4.mass=0.08.pout=1e-05.fits,0.7736952507706610,1.4232899674963E-09,3.77806564595047E-27
lte.photo.Teff=2950.logg=4.4.mass=0.18.pout=1e-05.fits,0.7806466711665900,1.48469722032676E-09,4.23657348227896E-27
lte.photo.Teff=2950.logg=4.7.mass=0.08.pout=1e-05.fits,0.6545858908128040,2.06180373882482E-09,8.18759959136232E-27
lte.photo.Teff=2950.logg=4.7.mass=0.18.pout=1e-05.fits,0.6587602512508480,2.12102246620021E-09,8.86326254089033E-27
lte.photo.Teff=2950.logg=5.3.mass=0.08.pout=1e-05.fits,0.4222306873770200,3.87081318517499E-09,2.89323817733695E-26
lte.photo.Teff=2950.logg=5.3.mass=0.18.pout=1e-05.fits,0.42365735291324600,3.92282075198482E-09,3.0143948800987E-26
lte.photo.Teff=2950.logg=5.6.mass=0.08.pout=1e-05.fits,0.33809454259370700,5.23578396539616E-09,5.33351991314853E-26
lte.photo.Teff=2950.logg=5.6.mass=0.18.pout=1e-05.fits,0.33578335202431800,5.18557414030608E-09,5.25193087629719E-26
lte.photo.Teff=2950.logg=5.mass=0.08.pout=1e-05.fits,0.5220705892524840,2.79545945041739E-09,1.48803417376185E-26
lte.photo.Teff=2950.logg=5.mass=0.18.pout=1e-05.fits,0.5306515189820070,2.92783760467699E-09,1.67574254299701E-26
lte.photo.Teff=3000.logg=4.4.mass=0.08.pout=1e-05.fits,1.1390648587955200,4.38101331542419E-09,4.64304078541035E-26
lte.photo.Teff=3000.logg=4.4.mass=0.18.pout=1e-05.fits,1.1495707124969800,4.5901462651039E-09,5.25607121250872E-26
lte.photo.Teff=3000.logg=4.7.mass=0.08.pout=1e-05.fits,0.9898711736451230,6.15365013222338E-09,9.52638993712821E-26
lte.photo.Teff=3000.logg=4.7.mass=0.18.pout=1e-05.fits,0.9962974955812530,6.35080820336078E-09,1.04030154132756E-25
lte.photo.Teff=3000.logg=5.3.mass=0.08.pout=1e-05.fits,0.6645810486443940,1.06205623815692E-08,2.88192404918747E-25
lte.photo.Teff=3000.logg=5.3.mass=0.18.pout=1e-05.fits,0.6668696572075970,1.07801949973765E-08,3.01624836981523E-25
lte.photo.Teff=3000.logg=5.6.mass=0.08.pout=1e-05.fits,0.5415745179262560,1.39876774578453E-08,5.09746188299271E-25
lte.photo.Teff=3000.logg=5.6.mass=0.18.pout=1e-05.fits,0.5378374588292240,1.38477257299853E-08,5.0236201416859E-25
lte.photo.Teff=3000.logg=5.mass=0.08.pout=1e-05.fits,0.8046102232745420,7.88620796616791E-09,1.55631848622754E-25
lte.photo.Teff=3000.logg=5.mass=0.18.pout=1e-05.fits,0.81819465955541,8.30214190107348E-09,1.77232276628044E-25
lte.photo.Teff=3050.logg=4.4.mass=0.08.pout=1e-05.fits,1.6577910667776300,1.40745924980829E-08,6.33960371497397E-25
lte.photo.Teff=3050.logg=4.4.mass=0.18.pout=1e-05.fits,1.672776913792140,1.47700034682921E-08,7.30456383637706E-25
lte.photo.Teff=3050.logg=4.7.mass=0.08.pout=1e-05.fits,1.4221442243299800,1.76729517802342E-08,1.00916295434559E-24
lte.photo.Teff=3050.logg=4.7.mass=0.18.pout=1e-05.fits,1.431316745767510,1.82651418682579E-08,1.11492416424859E-24
lte.photo.Teff=3050.logg=5.3.mass=0.08.pout=1e-05.fits,1.0289322479068500,3.00453437752706E-08,3.04622019169098E-24
lte.photo.Teff=3050.logg=5.3.mass=0.18.pout=1e-05.fits,1.0325084037180400,3.05449410405064E-08,3.21162834867905E-24
lte.photo.Teff=3050.logg=5.6.mass=0.08.pout=1e-05.fits,0.8521449482935780,3.81862336984777E-08,4.97663617809642E-24
lte.photo.Teff=3050.logg=5.6.mass=0.18.pout=1e-05.fits,0.8461131622870590,3.77847952417128E-08,4.91715204223171E-24
lte.photo.Teff=3050.logg=5.mass=0.08.pout=1e-05.fits,1.2214701547086300,2.31298694770357E-08,1.7690842923375E-24
lte.photo.Teff=3050.logg=5.mass=0.18.pout=1e-05.fits,1.2423419463058300,2.44643286392106E-08,2.05230333771423E-24
lte.photo.Teff=3100.logg=4.4.mass=0.08.pout=1e-05.fits,2.3800976620436700,4.57397018778247E-08,1.04039687885671E-23
lte.photo.Teff=3100.logg=4.4.mass=0.18.pout=1e-05.fits,2.4008880307437700,4.8044260226369E-08,1.24116973187958E-23
lte.photo.Teff=3100.logg=4.7.mass=0.08.pout=1e-05.fits,2.082742374784210,5.4967718602435E-08,1.47119064504338E-23
lte.photo.Teff=3100.logg=4.7.mass=0.18.pout=1e-05.fits,2.095681519681240,5.68768477686492E-08,1.66999677853017E-23
lte.photo.Teff=3100.logg=5.3.mass=0.08.pout=1e-05.fits,1.5670469861377900,8.69759406786021E-08,3.71551735730824E-23
lte.photo.Teff=3100.logg=5.3.mass=0.18.pout=1e-05.fits,1.572397050255770,8.85009264629707E-08,3.97932883007014E-23
lte.photo.Teff=3100.logg=5.6.mass=0.08.pout=1e-05.fits,1.3178470036909100,1.06257983536829E-07,5.45085794783486E-23
lte.photo.Teff=3100.logg=5.6.mass=0.18.pout=1e-05.fits,1.3081836798655400,1.05048375719887E-07,5.40387026581664E-23
lte.photo.Teff=3100.logg=5.mass=0.08.pout=1e-05.fits,1.8263584165676600,6.96174897940124E-08,2.40540605794667E-23
lte.photo.Teff=3100.logg=5.mass=0.18.pout=1e-05.fits,1.8575492228783300,7.38410409494325E-08,2.87595847026594E-23
lte.photo.Teff=3150.logg=4.4.mass=0.08.pout=1e-05.fits,3.3718387236942900,1.47826639520529E-07,2.23116830467318E-22
lte.photo.Teff=3150.logg=4.4.mass=0.18.pout=1e-05.fits,3.3999946368813000,1.55371205909519E-07,2.75246895335951E-22
lte.photo.Teff=3150.logg=4.7.mass=0.08.pout=1e-05.fits,3.0074440317229500,1.70763637995721E-07,2.7291000795622E-22
lte.photo.Teff=3150.logg=4.7.mass=0.18.pout=1e-05.fits,3.0255458624843100,1.76770897294147E-07,3.17901878475784E-22
