Filename,NUV,FUV,EUV
M0.Teff=3850.logg=4.78.TRgrad=7.5.cmtop=5.5.cmin=3.5.fits,8851.69586398673,6104.656248848120,187507.40704189400
M0.Teff=3850.logg=4.78.TRgrad=7.5.cmtop=5.5.cmin=3.fits,13055.111104255200,7029.396430613500,188080.925146571
M0.Teff=3850.logg=4.78.TRgrad=7.5.cmtop=5.5.cmin=4.5.fits,2032.1046291488700,4344.70506808053,184776.0183423870
M0.Teff=3850.logg=4.78.TRgrad=7.5.cmtop=5.5.cmin=4.fits,4784.814379380070,5062.947221082840,186285.5362350140
M0.Teff=3850.logg=4.78.TRgrad=7.5.cmtop=5.cmin=3.5.fits,23491.937821291100,24870.03217598920,1104505.3835858900
M0.Teff=3850.logg=4.78.TRgrad=7.5.cmtop=5.cmin=3.fits,36400.19675659420,27412.027786647300,1113421.5784061300
M0.Teff=3850.logg=4.78.TRgrad=7.5.cmtop=5.cmin=4.fits,9309.159392152450,21138.500506952600,1085516.843005850
M0.Teff=3850.logg=4.78.TRgrad=7.5.cmtop=6.5.cmin=3.5.fits,2020.5702519526900,806.5790874000290,14436.579673476700
M0.Teff=3850.logg=4.78.TRgrad=7.5.cmtop=6.5.cmin=3.fits,3108.5454438644400,998.59171574261,14451.081185110400
M0.Teff=3850.logg=4.78.TRgrad=7.5.cmtop=6.5.cmin=4.5.fits,678.5460817023080,520.6024944764750,14369.586684686500
M0.Teff=3850.logg=4.78.TRgrad=7.5.cmtop=6.5.cmin=4.fits,1120.92904968497,619.924398910944,14407.14315723250
M0.Teff=3850.logg=4.78.TRgrad=7.5.cmtop=6.5.cmin=5.5.fits,112.21420232364500,419.65814334051800,14143.132276790100
M0.Teff=3850.logg=4.78.TRgrad=7.5.cmtop=6.5.cmin=5.fits,383.619184706593,475.31584787436000,14328.510583234200
M0.Teff=3850.logg=4.78.TRgrad=7.5.cmtop=6.cmin=3.5.fits,4204.481874175860,2209.333319711090,52310.001699932700
M0.Teff=3850.logg=4.78.TRgrad=7.5.cmtop=6.cmin=3.fits,6273.336460552750,2627.617299377320,52381.702218486000
M0.Teff=3850.logg=4.78.TRgrad=7.5.cmtop=6.cmin=4.5.fits,1308.625679620690,1524.500468207870,51946.95451096190
M0.Teff=3850.logg=4.78.TRgrad=7.5.cmtop=6.cmin=4.fits,2439.086736594450,1780.3260523751800,52146.72459530290
M0.Teff=3850.logg=4.78.TRgrad=7.5.cmtop=6.cmin=5.fits,623.9230901844870,1387.1855583126700,51682.59719480210
M0.Teff=3850.logg=4.78.TRgrad=8.5.cmtop=5.5.cmin=3.5.fits,3105.93292587003,1045.729416978920,11882.047695732200
M0.Teff=3850.logg=4.78.TRgrad=8.5.cmtop=5.5.cmin=3.fits,3036.922883438650,974.3929528162410,11871.817356364100
M0.Teff=3850.logg=4.78.TRgrad=8.5.cmtop=5.5.cmin=4.5.fits,1355.559924101890,644.8012042031550,11871.258825913500
M0.Teff=3850.logg=4.78.TRgrad=8.5.cmtop=5.5.cmin=4.fits,2480.077773624890,899.9157267265900,11874.737393950800
M0.Teff=3850.logg=4.78.TRgrad=8.5.cmtop=5.cmin=3.5.fits,11342.442111732800,4346.165871323860,65531.909089278100
M0.Teff=3850.logg=4.78.TRgrad=8.5.cmtop=5.cmin=3.fits,11658.412312474000,4480.113581620030,65516.68971679170
M0.Teff=3850.logg=4.78.TRgrad=8.5.cmtop=5.cmin=4.fits,6152.472139971460,3080.489020785410,65499.72958433710
M0.Teff=3850.logg=4.78.TRgrad=8.5.cmtop=6.5.cmin=3.5.fits,869.3969655571510,183.2320237388520,1139.4582227293100
M0.Teff=3850.logg=4.78.TRgrad=8.5.cmtop=6.5.cmin=3.fits,890.4782983331330,162.86038327860100,1140.5133701099900
M0.Teff=3850.logg=4.78.TRgrad=8.5.cmtop=6.5.cmin=4.5.fits,386.5310837008750,106.87670789479200,1135.7768981829400
M0.Teff=3850.logg=4.78.TRgrad=8.5.cmtop=6.5.cmin=4.fits,647.8188402442100,152.34837220134300,1137.627716422290
M0.Teff=3850.logg=4.78.TRgrad=8.5.cmtop=6.5.cmin=5.5.fits,89.08809825758380,57.10083887474420,1124.0655645200000
M0.Teff=3850.logg=4.78.TRgrad=8.5.cmtop=6.5.cmin=5.fits,247.9543471859920,82.66813801693150,1133.6602355908500
